"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix"
"C001049","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001049.json","William","Clay","1956-07-27","M","D",,"WilliamLacyClay","400074","20147","/m/024vjr","","https://lacyclay.house.gov",false,"6",1214,107,2,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:mo/cd:1","MO","1",false,"2901",8.81,93.05,7.04,"Lacy","88332","109135405838588","8967","N00012460","https://lacyclay.house.gov/rss.xml",
"C001061","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001061.json","Emanuel","Cleaver","1944-10-26","M","D","RepCleaver","repcleaver","400639","20517","/m/04cbbm","","https://cleaver.house.gov",false,"2",1214,43,0,"2021-03-02 02:35:28 -0500","ocd-division/country:us/state:mo/cd:5","MO","5",false,"2905",3.54,95.23,5.03,,"10933","emanuelcleaverii","39507","N00026790","https://cleaver.house.gov/rss.xml","II"
"C000537","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000537.json","James","Clyburn","1940-07-21","M","D","WhipClyburn","repjamesclyburn","400075","39301","/m/03c469","","https://clyburn.house.gov",false,"14",1214,34,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:sc/cd:6","SC","6",false,"4506",2.8,95.79,4.47,"E.","21607","jameseclyburn","27066","N00002408",,
"C000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000556.json","Howard","Coble","1931-03-18","M","R","HowardCoble",,"400076","15092","/m/0263k5","","http://coble.house.gov",false,"22",1214,39,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:nc/cd:6","NC","6",false,"3706",3.21,91.28,8.98,,"6961","HowardCoble6",,,,
"C001053","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001053.json","Tom","Cole","1949-04-28","M","R","TomColeOK04","reptomcole","400077","20344","/m/03tqb0","","https://cole.house.gov",false,"4",1214,25,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:ok/cd:4","OK","4",false,"4004",2.06,96.93,3.33,,"1003609","TomColeOK04","46034","N00025726","https://cole.house.gov/rss.xml",
"C001062","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001062.json","K.","Conaway","1948-06-11","M","R","ConawayTX11","mikeconaway11","400655","20531","/m/04cmt7","","https://conaway.house.gov",false,"2",1214,48,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tx/cd:11","TX","11",false,"4811",3.95,95.9,4.36,"Michael","1004595","mike.conaway","49935","N00026041",,
"C000714","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000714.json","John","Conyers","1929-05-16","M","D","RepJohnConyers","JCMI14","400080","10713","/m/02hy5d","","https://conyers.house.gov/",false,"42",1214,47,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:mi/cd:14","MI","14",false,"2614",3.87,90.71,9.46,,"1824","CongressmanConyers","26904","N00004029",,"Jr."
"C000754","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000754.json","Jim","Cooper","1954-06-19","M","D","RepJimCooper","RepJimCooper","400081","15019","/m/03tm2p","","https://cooper.house.gov",false,"4",1214,29,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:tn/cd:5","TN","5",false,"4705",2.39,84.6,15.65,,"1201","JimCooper","48891","N00003132","https://cooper.house.gov/rss.xml",
"C001059","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001059.json","Jim","Costa","1952-04-13","M","D","RepJimCosta","RepJimCostaCA20","400618","20501","/m/04chm2","","https://costa.house.gov",false,"2",1214,63,0,"2021-03-02 02:35:29 -0500","ocd-division/country:us/state:ca/cd:20","CA","20",false,"0620",5.19,87.83,12.43,,"19599","RepJimCosta","3577","N00026341","https://costa.house.gov/rss.xml",
"C000794","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000794.json","Jerry","Costello","1949-09-25","M","D","jerrycostello",,"400082","15452",,"","",false,"20",1214,46,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:il/cd:12","IL","12",false,"1712",3.79,88.62,11.64,"F.","6352",,,,,
"C000830","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000830.json","Christopher","Cox","1952-10-16","M","R",,,"400083","15602",,"","",false,"18",453,58,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:48","CA","48",false,"0648",12.8,93.37,6.63,,,,,,,
"C000868","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000868.json","Robert","Cramer","1947-08-22","M","D",,,"400084","15811",,"","",false,"16",1214,41,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:al/cd:5","AL","5",false,"0105",3.38,79.05,21.21,"E.",,,,,,
"C001045","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001045.json","Ander","Crenshaw","1944-09-01","M","R","AnderCrenshaw","RepAnderCrenshaw","400086","20111","/m/0251y2","","https://crenshaw.house.gov",false,"6",1214,11,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:fl/cd:4","FL","4",false,"1204",0.91,97.55,2.7,,"1007679","200388204657",,,,
"C001038","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001038.json","Joseph","Crowley","1962-03-16","M","D","RepJoeCrowley","RepJoeCrowley","400087","29925","/m/03v10s","","https://crowley.house.gov",false,"8",1214,43,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ny/cd:7","NY","7",false,"3607",3.54,94.37,5.89,,"57880","repjoecrowley","4295","N00001127",,
"C000962","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000962.json","Barbara","Cubin","1946-11-30","F","R",,,"400088","29584",,"","",false,"12",1214,122,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:wy/cd:1","WY","At-Large",true,"5600",10.05,93.23,6.96,"L.",,,,,,
"C001063","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001063.json","Henry","Cuellar","1955-09-19","M","D","RepCuellar","henrycuellar","400657","20533","/m/04clj6","","https://cuellar.house.gov",false,"2",1214,40,1,"2021-03-02 02:35:30 -0500","ocd-division/country:us/state:tx/cd:28","TX","28",false,"4828",3.29,82.7,17.56,,"1013062","152569121550","5486","N00024978","https://cuellar.house.gov/news/rss.aspx",
"C001048","Representative","Rep.","https://api.propublica.org/congress/v1/members/C001048.json","John","Culberson","1956-08-24","M","R","CongCulberson","johnculbersontx07","400089","20139","/m/03sfhc","","https://culberson.house.gov",false,"6",1214,63,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tx/cd:7","TX","7",false,"4807",5.19,96.13,4.05,,"88078",,"5488","N00009738",,
"C000984","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000984.json","Elijah","Cummings","1951-01-18","M","D","RepCummings","ElijahECummings","400090","29587","/m/025k9h","","https://cummings.house.gov",false,"12",1214,34,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:md/cd:7","MD","7",false,"2407",2.8,96.82,3.44,"E.","43300","elijahcummings","345","N00001971","https://cummings.house.gov/rss.xml",
"C000994","Representative","Rep.","https://api.propublica.org/congress/v1/members/C000994.json","Randy","Cunningham","1941-12-08","M","R",,,"400091","15812",,"","",false,"16",608,42,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:50","CA","50",false,"0650",6.91,96.77,3.41,"'Duke'",,,,,,
"D000598","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000598.json","Susan","Davis","1944-04-13","F","D","RepSusanDavis","RepSusanADavis","400097","20108","/m/024xs5","","https://susandavis.house.gov",false,"6",1214,36,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:53","CA","53",false,"0653",2.97,96.04,4.22,"A.","85595","RepSusanDavis","8168","N00009604",,
"D000599","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000599.json","Lincoln","Davis","1943-09-13","M","D",,,"400096","20350","/m/02637y","","",false,"4",1214,27,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tn/cd:4","TN","4",false,"4704",2.22,81.45,18.8,,"1003615",,,,,
"D000096","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000096.json","Danny","Davis","1941-09-06","M","D","RepDannyDavis","dannykdavis07","400093","29717","/m/0256k7","","https://davis.house.gov",false,"10",1214,65,1,"2021-03-02 02:35:30 -0500","ocd-division/country:us/state:il/cd:7","IL","7",false,"1707",5.35,94.26,6.01,"K.","44325","CongressmanDKDavis","233","N00004884",,
"D000114","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000114.json","James","Davis","1957-10-11","M","D",,,"400094","29714",,"","",false,"10",1214,301,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:fl/cd:11","FL","11",false,"1211",24.79,94.21,6.01,,,,,,,
"D000602","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000602.json","Artur","Davis","1967-10-09","M","D","ArturDavis",,"400092","20302","/m/024p15","","",false,"4",1214,24,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:al/cd:7","AL","7",false,"0107",1.98,90.37,9.89,,"1002463",,,,,
"D000136","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000136.json","Thomas","Davis","1949-01-05","M","R",,,"400098","29576",,"","",false,"12",1214,58,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:va/cd:11","VA","11",false,"5111",4.78,91.42,8.84,"M.",,,,,,
"D000603","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000603.json","Geoff","Davis","1958-10-26","M","R","RepGeoffDavis","CongressmanDavis","400633","20511","/m/04bb6_","","",false,"2",1214,21,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ky/cd:4","KY","4",false,"2104",1.73,94.22,6.04,,"1011405",,,,,
"D000597","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000597.json","Jo Ann","Davis","1950-06-29","F","R",,,"400095","20141",,"","",false,"6",1214,122,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:va/cd:1","VA","1",false,"5101",10.05,90.34,9.84,"S.",,,,,,
"D000168","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000168.json","Nathan","Deal","1942-08-25","M","R",,,"400099","29342","/m/0255js","","",false,"14",1214,72,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ga/cd:10","GA","10",false,"1310",5.93,91.83,8.44,,,,,,,
"D000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000191.json","Peter","DeFazio","1947-05-27","M","D","RepPeterDeFazio","PeterDeFazio","400100","15410","/m/033ttx","","https://defazio.house.gov",false,"20",1214,23,2,"2021-03-02 02:35:31 -0500","ocd-division/country:us/state:or/cd:4","OR","4",false,"4104",1.89,90.57,9.6,"A.","6068","RepPeterDeFazio","27037","N00007781","https://defazio.house.gov/rss.xml",
"D000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000197.json","Diana","DeGette","1957-07-29","F","D","RepDianaDeGette","RepDianaDeGette","400101","29710","/m/024z95","","https://degette.house.gov",false,"10",1214,49,1,"2021-03-02 02:35:31 -0500","ocd-division/country:us/state:co/cd:1","CO","1",false,"0801",4.04,94.96,5.22,,"90293","DianaDeGette","561","N00006134","https://degette.house.gov/rss.xml",
"D000210","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000210.json","Bill","Delahunt","1941-07-18","M","D",,"repdelahunt","400102","29731","/m/028vt9","","",false,"10",1214,78,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ma/cd:10","MA","10",false,"2510",6.43,93.59,6.58,,"46620",,,,,
"D000216","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000216.json","Rosa","DeLauro","1943-03-02","F","D","RosaDeLauro","rosadelauro","400103","29109","/m/024zn0","","https://delauro.house.gov",false,"16",1214,15,0,"2021-03-02 02:35:31 -0500","ocd-division/country:us/state:ct/cd:3","CT","3",false,"0903",1.24,97.04,3.21,,"19040","CongresswomanRosaDeLauro","26788","N00000615","https://delauro.house.gov/rss.xml",
"D000217","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000217.json","Thomas","DeLay","1947-04-08","M","R",,,"400104","15211",,"","",false,"22",921,76,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tx/cd:22","TX","22",false,"4822",8.25,96.05,4.07,"Dale",,,,,,
"D000604","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000604.json","Charlie","Dent","1960-05-24","M","R","RepCharlieDent","CongressmanDent","400648","20526","/m/04fcm3","","https://dent.house.gov",false,"2",1214,1,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:pa/cd:15","PA","15",false,"4215",0.08,91.71,8.54,,"1011395","CongressmanDent","9121","N00026171",,
"D000299","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000299.json","Lincoln","Diaz-Balart","1954-08-13","M","R",,,"400107","29336","/m/023p6h","","",false,"14",1214,87,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:fl/cd:21","FL","21",false,"1221",7.17,93.8,6.38,,"25887",,,,,
"D000600","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000600.json","Mario","Diaz-Balart","1961-09-25","M","R","MarioDB","MarioDiazBalart","400108","20316","/m/02536z","","https://mariodiazbalart.house.gov",false,"4",1214,123,0,"2021-03-02 02:35:31 -0500","ocd-division/country:us/state:fl/cd:25","FL","25",false,"1225",10.13,93.85,6.43,,"1003562","mdiazbalart","24312","N00025337","https://mariodiazbalart.house.gov/rss.xml",
"D000327","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000327.json","Norman","Dicks","1940-12-16","M","D","RepNormDicks","RepNormDicks","400109","14413",,"","",false,"30",1214,31,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:wa/cd:6","WA","6",false,"5306",2.55,93.82,6.44,"D.","8131",,,,,
"D000355","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000355.json","John","Dingell","1926-07-08","M","D","John_Dingell",,"400110","2605","/m/0226cw","","http://dingell.house.gov",false,"52",1214,37,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:mi/cd:15","MI","15",false,"2615",3.05,92.16,8.1,"D.","470","johndingell",,,,
"D000399","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000399.json","Lloyd","Doggett","1946-10-06","M","D","RepLloydDoggett","doggett","400111","29571","/m/03flzn","","https://doggett.house.gov",false,"12",1214,30,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:tx/cd:25","TX","25",false,"4825",2.47,94.95,5.3,,"36810","lloyddoggett","21689","N00006023","https://doggett.house.gov/rss.xml",
"D000429","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000429.json","John","Doolittle","1950-10-30","M","R",,,"400113","15815",,"","",false,"16",1214,58,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:4","CA","4",false,"0604",4.78,96.84,3.43,"T.",,,,,,
"D000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000482.json","Mike","Doyle","1953-08-05","M","D","USRepMikeDoyle","CongressmanDoyle","400114","29561","/m/03tqjg","","https://doyle.house.gov",false,"12",1214,50,3,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:pa/cd:14","PA","14",false,"4214",4.12,93.2,7.06,,"36774","usrepmikedoyle","21853","N00001373","https://doyle.house.gov/rss.xml",
"D000605","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000605.json","Thelma","Drake","1949-11-20","F","R",,,"400658","20534",,"","",false,"2",1214,9,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:va/cd:2","VA","2",false,"5102",0.74,97.47,2.78,"D.",,,,,,
"D000492","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000492.json","David","Dreier","1952-07-05","M","R",,"RepDavidDreier","400115","14813","/m/024thx","","",false,"26",1214,2,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:26","CA","26",false,"0626",0.16,96.4,3.86,,,,,,,
"D000533","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000533.json","John","Duncan","1947-07-21","M","R","RepJohnDuncanJr","RepJohnDuncan","400116","15455","/m/0450rl","","https://duncan.house.gov",false,"20",1214,31,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tn/cd:2","TN","2",false,"4702",2.55,86.25,14,"J.","6114","CongressmanDuncan","27069","N00003209",,"Jr."
"E000063","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000063.json","Chet","Edwards","1951-11-24","M","D",,"ChetEdwardsTexas","400118","15816","/m/03fmkq","","",false,"16",1214,28,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tx/cd:17","TX","17",false,"4817",2.31,84.06,16.03,,"20693",,,,,
"E000092","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000092.json","Vernon","Ehlers","1934-02-06","M","R",,"CongressmanEhlers","400119","29362","/m/02pfscc","","",false,"14",1214,18,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:mi/cd:3","MI","3",false,"2603",1.48,87.26,13,"J.",,,,,,
"E000287","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000287.json","Rahm","Emanuel","1959-11-29","M","D",,,"400120","20323",,"","",false,"4",1214,40,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:il/cd:5","IL","5",false,"1705",3.29,94.56,5.7,,"26079",,,,,
"E000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000172.json","Jo Ann","Emerson","1950-09-16","F","R",,"USRepJoAnnEmerson","400121","29736","/m/03tnqk","","",false,"12",1214,43,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:mo/cd:8","MO","8",false,"2908",3.54,93.51,6.66,,"46627",,,,,
"E000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000179.json","Eliot","Engel","1947-02-18","M","D","RepEliotEngel","engel2161","400122","15603","/m/03tt1r","","https://engel.house.gov",false,"18",1214,33,3,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:ny/cd:17","NY","17",false,"3617",2.72,95.7,4.55,"L.","6109","RepEliotLEngel","26972","N00001003",,
"E000187","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000187.json","Phil","English","1956-06-20","M","R",,,"400123","29563",,"","",false,"12",1214,28,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:pa/cd:3","PA","3",false,"4203",2.31,93.67,6.59,,,,,,,
"E000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000215.json","Anna","Eshoo","1942-12-13","F","D","RepAnnaEshoo","RepAnnaEshoo","400124","29312","/m/024t6x","","https://eshoo.house.gov",false,"14",1214,52,2,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:ca/cd:14","CA","14",false,"0614",4.28,95.56,4.62,"G.","26130","RepAnnaEshoo","26741","N00007335",,
"E000226","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000226.json","Bob","Etheridge","1941-08-07","M","D",,,"400125","29745","/m/028s47","","",false,"10",1214,18,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:nc/cd:2","NC","2",false,"3702",1.48,92.02,8.23,,"45577",,,,,
"E000250","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000250.json","Lane","Evans","1951-08-04","M","D",,,"400126","15022",,"","",false,"24",1214,525,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:il/cd:17","IL","17",false,"1717",43.25,96.3,3.99,"A.",,,,,,
"E000268","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000268.json","Terry","Everett","1937-02-15","M","R",,,"400127","29300",,"","",false,"14",1214,49,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:al/cd:2","AL","2",false,"0102",4.04,94.78,5.39,,,,,,,
"F000010","Delegate","Del.","https://api.propublica.org/congress/v1/members/F000010.json","Eni","Faleomavaega","1943-08-15","M","D","EFaleomavaega",,"400128","15651","/m/01s_hc","","http://faleomavaega.house.gov",false,"18",0,0,0,"2016-06-14 16:31:04 -0400","ocd-division/country:us/state:as/cd:79","AS","At-Large",true,"6098",0,0,,"F. H.","6713","617466718276952",,,,
"F000030","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000030.json","Sam","Farr","1941-07-04","M","D","RepSamFarr","CongressmanSamFarr","400129","29313","/m/024t9w","","http://farr.house.gov",false,"14",1214,17,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:17","CA","17",false,"0617",1.4,94.32,5.93,,"30645","RepSamFarr",,,,
"F000043","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000043.json","Chaka","Fattah","1956-11-21","M","D","ChakaFattah","ChakaFattah","400130","29559","/m/03dsph","","http://fattah.house.gov",false,"12",1214,125,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:pa/cd:2","PA","2",false,"4202",10.3,95.54,4.65,,"36763","repfattah",,,,
"F000447","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000447.json","Tom","Feeney","1958-05-21","M","R",,,"400131","20315",,"","",false,"4",1214,69,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:fl/cd:24","FL","24",false,"1224",5.68,90.78,9.49,"C.",,,,,,
"F000443","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000443.json","Michael","Ferguson","1970-06-22","M","R",,,"400132","20127",,"","",false,"6",1214,17,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:nj/cd:7","NJ","7",false,"3407",1.4,90.32,9.93,,,,,,,
"F000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000116.json","Bob","Filner","1942-09-04","M","D","CongBobFilner",,"400133","29325","/m/024xqt","","",false,"14",1214,40,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:51","CA","51",false,"0651",3.29,93.86,6.4,,"26133",,,,,
"F000451","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000451.json","Michael","Fitzpatrick","1963-06-28","M","R","RepFitzpatrick","RepFitzpatrickPA8","400646","20524","/m/04bbg5","","http://fitzpatrick.house.gov/",false,"2",1214,27,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:pa/cd:8","PA","8",false,"4208",2.22,83.75,16.51,"G.","33378","RepFitzpatrick",,,,
"F000444","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000444.json","Jeff","Flake","1962-12-31","M","R","JeffFlake","flakeoffice","400134","20100","/m/024p7j","","https://www.flake.senate.gov/public",false,"6",1214,46,2,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:az/cd:6","AZ","6",false,"0406",3.79,79.3,20.96,,"87582","senatorjeffflake","28128","N00009573",,
"F000238","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000238.json","Mark","Foley","1954-09-08","M","R",,,"400136","29510",,"","",false,"12",1187,53,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:fl/cd:16","FL","16",false,"1216",4.47,92.4,7.77,"Adam",,,,,,
"F000445","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000445.json","J.","Forbes","1952-02-17","M","R","Randy_Forbes","RepRandyForbes","400137","20143","/m/026gv8q","","http://forbes.house.gov",false,"6",1214,25,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:va/cd:4","VA","4",false,"5104",2.06,95.21,5.04,"Randy","89584","randyforbes",,,,
"F000262","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000262.json","Harold","Ford","1970-05-11","M","D",,,"400138","29756",,"","",false,"10",1214,213,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:tn/cd:9","TN","9",false,"4709",17.55,88.06,12.15,"E.",,,,,,"Jr."
"F000449","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000449.json","Jeff","Fortenberry","1960-12-27","M","R","JeffFortenberry","JeffFortenberry","400640","20518","/m/04fcch","","https://fortenberry.house.gov",false,"2",1214,17,0,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:ne/cd:1","NE","1",false,"3101",1.4,95.09,5.08,,"1013049","jefffortenberry","41929","N00026631","https://fortenberry.house.gov/rss.xml",
"F000452","Resident Commissioner","R.C.","https://api.propublica.org/congress/v1/members/F000452.json","Luis","Fortuno","1960-10-31","M","R",,,"400662","70801",,"","",false,"2",0,0,0,"2013-04-12 20:12:03 -0400","ocd-division/country:us/state:pr/cd:80","PR","At-Large",true,"7298",0,0,,"G.",,,,,,
"F000440","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000440.json","Vito","Fossella","1965-03-09","M","R",,,"400139","29773",,"","",false,"10",1214,47,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ny/cd:13","NY","13",false,"3613",3.87,89.75,10.43,"J.",,,,,,
"F000450","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000450.json","Virginia","Foxx","1943-06-29","F","R","VirginiaFoxx","repvirginiafoxx","400643","20521","/m/02b5dz","","https://foxx.house.gov",false,"2",1214,6,2,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:nc/cd:5","NC","5",false,"3705",0.49,92.85,7.4,,"1013052","RepVirginiaFoxx","6051","N00026166","https://foxx.house.gov/news/rss.aspx",
"F000339","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000339.json","Barney","Frank","1940-03-31","M","D",,"barneyfrank","400140","14824","/m/0d0lx0","","",false,"26",1214,28,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ma/cd:4","MA","4",false,"2504",2.31,91.05,9.04,,,,,,,
"F000448","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000448.json","Trent","Franks","1957-06-19","M","R","RepTrentFranks",,"400141","20304","/m/024p5b","","https://franks.house.gov/",false,"4",1214,26,2,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:az/cd:2","AZ","2",false,"0402",2.14,88.97,11.28,,"1003550","TrentFranks","28399","N00006423",,
"F000372","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000372.json","Rodney","Frelinghuysen","1946-04-29","M","R","USRepRodney","RepFrelinghuysen","400142","29541","/m/03bktp","","https://frelinghuysen.house.gov",false,"12",1214,16,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:nj/cd:11","NJ","11",false,"3411",1.32,92.8,7.45,,"37781","rfrelinghuysen","22177","N00000684",,
"G000021","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000021.json","Elton","Gallegly","1944-03-07","M","R","eltongallegly24",,"400144","15412","/m/024tft","","",false,"20",1214,108,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:ca/cd:24","CA","24",false,"0624",8.9,97.35,2.83,,"6712",,,,,
"G000548","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000548.json","Scott","Garrett","1959-07-09","M","R","RepGarrett","repscottgarrett","400145","20336","/m/033f6x","","http://garrett.house.gov",false,"4",1214,19,1,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:nj/cd:5","NJ","5",false,"3405",1.57,89.21,11.05,,"1003601","repscottgarrett",,,,
"G000549","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000549.json","Jim","Gerlach","1955-02-25","M","R","JimGerlach","RepJimGerlach","400147","20345","/m/03tnbb","","http://gerlach.house.gov",false,"4",1214,48,0,"2019-10-07 11:07:08 -0400","ocd-division/country:us/state:pa/cd:6","PA","6",false,"4206",3.95,87.12,13.14,,"1003611","RepJimGerlach",,,,
